CWD_Barcod,Kill_Date,Township,Range,Range_Dir,Section,Quarter_Se,Deer_Sex,DTRSQ,X,Y
340623,11/23/2017,7,4,4,28,1,M,407042810,-90.02012762,43.0574404
340636,12/26/2017,4,5,4,17,2,F,404051720,-89.93144739,42.82422962
340649,11/25/2017,12,2,4,24,1,M,412022410,-90.19690342,43.50745398
340666,11/24/2017,12,2,4,30,3,M,412023030,-90.30604829,43.48504327
340677,11/25/2017,10,2,4,7,4,M,410020740,-90.29641009,43.35471491
340681,11/26/2017,11,1,4,2,1,M,411010210,-90.33487671,43.46329198
340702,11/25/2017,10,1,4,11,3,F,410011130,-90.34521479,43.35557038
340705,11/22/2017,7,4,4,32,4,M,407043240,-90.03990751,43.03591114
340706,11/23/2017,10,1,2,31,3,F,210013130,-90.542552,43.29544966
340713,12/15/2017,9,1,4,17,4,F,409011740,-90.39506125,43.25252027
340723,12/30/2017,6,5,4,4,2,F,406050420,-89.91270726,43.02777093
340741,11/18/2017,6,4,4,17,4,M,406041740,-90.04001784,42.99189483
340746,11/19/2017,7,5,4,24,4,M,407052440,-89.84299887,43.06373941
340977,4/19/2018,10,1,4,28,1,M,410012810,-90.37542196,43.31913606
340978,4/13/2018,9,8,4,3,4,M,409080340,-89.52634999,43.28310546
341388,11/3/2017,8,4,4,25,4,M,408042540,-89.96081867,43.13611398
341415,3/22/2018,26,10,2,30,2,F,226103020,-91.64533234,44.70891675
341603,10/16/2017,18,4,4,1,1,F,418040110,-89.96041366,44.06483059
341629,4/16/2017,18,5,4,17,2,M,418051720,-89.93283217,44.03571196
341675,11/19/2016,18,4,4,12,3,M,418041230,-89.97061874,44.04317701
341958,11/4/2016,19,5,4,30,3,M,419053030,-89.95225734,44.08651135
342089,12/29/2017,10,2,4,35,3,F,410023530,-90.22675027,43.2966522
342360,11/26/2016,6,4,4,15,2,M,406041520,-90.01037066,42.99864192
342367,11/26/2016,5,4,4,23,4,M,405042340,-89.98067834,42.88980817
342368,11/20/2016,12,7,4,24,4,M,412072440,-89.605289,43.49983488
342373,11/25/2016,7,2,4,17,1,M,407021710,-90.27550134,43.08740016
342381,11/12/2016,4,5,4,8,3,M,404050830,-89.93136579,42.83142424
342437,12/3/2017,7,5,4,13,7,F,407051300,-89.84787783,43.0819268
342460,10/22/2016,8,2,4,31,4,F,408023140,-90.29530279,43.12295614
342461,10/22/2016,7,4,4,24,4,M,407042440,-89.96103788,43.06387207
342506,11/19/2016,6,2,4,10,2,M,406021020,-90.24634682,43.01460826
342524,10/21/2016,6,4,4,17,2,M,406041720,-90.05005529,42.99917266
342536,11/19/2016,7,4,4,26,4,M,407042640,-89.9806503,43.04965939
342544,11/20/2016,6,6,4,2,2,F,406060220,-89.75528486,43.0282942
342555,11/22/2016,7,5,4,11,4,M,407051140,-89.86256214,43.09274283
342561,11/20/2016,7,6,4,30,1,M,407063010,-89.82395486,43.05676771
342568,11/19/2016,7,5,4,11,3,M,407051130,-89.87244514,43.09274167
342571,11/21/2016,5,4,4,33,2,M,405043320,-90.03023027,42.868407
342573,11/19/2016,5,6,4,9,2,M,405060920,-89.79441264,42.92620785
342590,11/3/2016,7,5,4,11,3,M,407051130,-89.87244514,43.09274167
342591,11/12/2016,4,8,4,23,4,M,404082340,-89.51127411,42.80261877
342595,11/13/2016,6,4,4,1,4,M,406040140,-89.96099196,43.02034195
342597,11/22/2016,5,5,4,27,1,M,405052710,-89.88239169,42.88281682
342608,11/12/2016,6,2,4,22,2,M,406022220,-90.24624574,42.98566539
342612,11/19/2016,6,4,4,12,1,M,406041210,-89.96103503,43.01310247
342617,11/19/2016,6,6,4,22,3,F,406062230,-89.77489864,42.97741768
342632,11/7/2016,7,3,4,9,4,M,407030940,-90.13767111,43.09434883
342643,10/31/2016,6,4,4,10,3,M,406041030,-90.01035219,43.00585502
342649,11/5/2016,6,4,4,23,4,M,406042340,-89.98077206,42.97673175
342752,12/8/2017,10,3,4,18,1,F,410031810,-90.17718488,43.34729589
342755,11/30/2017,9,3,4,22,7,F,409032200,-90.12341125,43.24262787
342756,10/7/2017,10,2,4,28,4,M,410022840,-90.25674334,43.31114699
342772,12/5/2016,10,2,4,27,6,M,410022700,-90.24169371,43.31476307
342777,11/21/2016,11,3,4,19,5,M,411031900,-90.18219319,43.41640773
342781,12/9/2016,10,4,4,19,1,F,410041910,-90.05881467,43.33291649
342785,12/1/2016,10,1,4,24,1,M,410012410,-90.31573697,43.33307703
342791,11/26/2016,9,3,4,13,4,F,409031340,-90.07871071,43.25326438
342802,11/26/2016,9,3,4,4,4,M,409030440,-90.13815838,43.28195553
342804,11/20/2016,10,3,4,20,7,M,410032000,-90.16244666,43.32906554
342805,11/19/2016,10,3,4,21,3,M,410032130,-90.14778391,43.32540683
342807,11/24/2016,10,3,4,27,3,M,410032730,-90.1279548,43.31108352
342820,11/20/2016,10,2,4,16,5,M,410021600,-90.26194931,43.34361283
342854,11/12/2017,4,5,4,25,1,M,404052510,-89.84337833,42.79571825
342861,11/4/2017,9,2,4,12,3,M,409021230,-90.20737446,43.2675633
342863,11/7/2017,10,3,4,29,1,M,410032910,-90.15779921,43.31814907
342866,11/16/2017,10,3,4,16,4,M,410031640,-90.13747281,43.33989283
342867,11/18/2017,10,3,4,21,0,M,410032100,-90.14265798,43.32904194
342881,11/19/2016,5,2,4,35,3,M,405023530,-90.2258953,42.86172011
342887,11/19/2016,9,3,4,3,4,M,409030340,-90.11839187,43.28203899
342902,11/21/2016,10,2,4,33,2,F,410023320,-90.26673036,43.30393551
342915,11/19/2016,9,2,4,11,4,M,409021140,-90.21730209,43.26752782
342923,11/19/2016,10,2,4,4,1,M,410020410,-90.2565727,43.37649861
343,6/13/2002,7,4,4,12,4,M,407041240,-89.96107256,43.09264462
343074,11/19/2017,9,4,4,2,4,F,409040240,-89.9799564,43.28230963
343151,11/25/2017,7,1,2,5,3,F,207010530,-90.52389193,43.10757285
343154,11/27/2017,9,4,4,1,4,F,409040140,-89.96009696,43.28217624
343156,11/25/2017,8,4,4,29,7,M,408042900,-90.0448209,43.14003557
343161,11/30/2017,9,4,4,35,1,F,409043510,-89.98000019,43.21696564
343402,11/26/2017,5,5,4,2,4,F,405050240,-89.86320228,42.93368921
343522,11/23/2016,5,6,4,32,3,F,405063230,-89.81376199,42.86098443
343527,11/27/2016,10,1,4,32,3,M,410013230,-90.40507827,43.29640497
343547,11/19/2016,3,3,4,14,3,M,403031430,-90.10746275,42.73005638
343550,12/10/2016,11,8,4,21,1,F,411082110,-89.54694344,43.42076667
343569,11/19/2016,12,8,4,21,3,M,412082130,-89.55733814,43.4998252
343650,11/20/2016,7,5,4,13,2,M,407051320,-89.8527489,43.0855347
343668,11/20/2016,5,3,4,30,1,M,405033010,-90.17761237,42.88376669
343721,11/20/2016,9,5,4,6,5,M,409050600,-89.94607202,43.28581204
343722,11/20/2016,10,7,4,12,3,M,410071230,-89.61554413,43.35481616
343728,11/19/2016,10,8,4,18,4,M,410081840,-89.58637881,43.34051494
343733,11/20/2016,11,8,4,23,1,M,411082310,-89.50684597,43.42110179
343750,11/20/2016,9,5,4,32,1,M,409053210,-89.9221508,43.21685157
343784,3/4/2018,18,5,4,17,2,M,418051720,-89.93283217,44.03571196
343950,4/16/2017,18,5,4,17,2,F,418051720,-89.93283217,44.03571196
343972,10/5/2017,13,1,4,11,5,F,413011100,-90.34289701,43.61927209
344004,11/2/2017,7,6,4,15,7,M,407061500,-89.76970272,43.0824462
344027,11/19/2017,8,3,4,29,4,M,408032940,-90.15781934,43.13683489
344028,11/18/2017,8,3,4,29,4,F,408032940,-90.15781934,43.13683489
344030,2/26/2018,7,4,4,26,2,M,407042620,-89.99061628,43.05699878
344182,11/1/2017,13,3,4,19,4,M,413031940,-90.17757139,43.5875619
344212,11/21/2017,8,3,4,30,1,M,408033010,-90.17766001,43.14413426
344330,11/18/2017,9,3,2,24,4,M,209032440,-90.6717766,43.23769435
344522,11/19/2017,14,6,2,24,2,M,214062420,-91.04477119,43.67695636
344763,11/19/2017,7,1,2,34,1,M,207013410,-90.47333557,43.04232302
344775,11/19/2017,7,5,4,24,1,M,407052410,-89.84300732,43.07100349
344781,11/19/2017,6,2,4,19,2,M,406021920,-90.30527668,42.98583828
344782,11/19/2017,6,2,4,1,2,M,406020120,-90.20649335,43.0295652
344792,11/22/2017,6,7,4,3,2,F,406070320,-89.65638739,43.02810232
344793,11/23/2017,6,6,4,33,3,M,406063330,-89.79461986,42.94850744
344798,11/19/2017,5,6,4,6,3,M,405060630,-89.83373351,42.9339613
344803,12/9/2017,7,5,4,2,4,F,407050240,-89.86261238,43.10722547
344804,11/18/2017,7,6,4,33,3,M,407063330,-89.79469337,43.03552824
344806,12/8/2017,7,6,4,30,2,F,407063020,-89.8335429,43.0566189
344822,11/22/2017,4,7,4,2,2,M,404070220,-89.6371091,42.85422743
344825,12/9/2017,5,5,4,12,1,F,405051210,-89.84328888,42.92638673
344831,12/10/2017,7,5,4,30,1,F,407053010,-89.94161464,43.0566562
344832,12/8/2017,5,3,4,14,2,F,405031420,-90.10830337,42.91244546
344839,11/18/2017,9,5,4,11,3,M,409051130,-89.87263683,43.26730565
344842,11/18/2017,5,6,4,7,2,M,405060720,-89.83369678,42.92668509
344852,11/18/2017,6,5,4,7,3,M,406050730,-89.95172182,43.00587314
344855,11/18/2017,7,4,4,20,2,M,407042020,-90.04972593,43.07232439
344856,11/18/2017,6,6,4,4,2,M,406060420,-89.79477342,43.02824516
344919,11/20/2017,6,6,4,4,2,M,406060420,-89.79477342,43.02824516
344924,11/19/2017,7,5,4,25,6,M,407052500,-89.8479177,43.05308309
344928,11/19/2017,7,6,4,30,2,M,407063020,-89.8335429,43.0566189
344931,11/18/2017,7,5,4,32,2,F,407053220,-89.93205928,43.0422588
344939,11/20/2017,6,5,4,4,2,M,406050420,-89.91270726,43.02777093
345032,11/26/2017,11,2,4,24,4,M,411022440,-90.19683177,43.41260041
345039,11/23/2017,11,3,4,19,3,M,411031930,-90.18711715,43.41268401
345040,11/25/2017,9,2,4,2,6,M,409020200,-90.22200219,43.28570551
345042,11/25/2017,9,4,4,14,7,M,409041400,-89.98490167,43.25677423
345045,11/18/2017,11,3,4,19,3,M,411031930,-90.18711715,43.41268401
345047,11/21/2017,9,4,4,25,4,M,409042540,-89.96012124,43.22414083
345048,11/18/2017,10,2,4,18,7,M,410021800,-90.30115141,43.34384057
345058,11/19/2017,9,1,4,2,4,M,409010240,-90.33587407,43.28167238
345060,11/19/2017,11,2,4,9,3,M,411020930,-90.26655863,43.44168357
345091,11/19/2017,9,2,4,4,2,M,409020420,-90.26657689,43.28941486
345095,11/18/2017,10,1,4,14,4,F,410011440,-90.33531527,43.34085987
345096,11/18/2017,10,1,4,14,4,M,410011440,-90.33531527,43.34085987
345101,11/19/2017,11,1,4,36,2,M,411013620,-90.32524201,43.3909541
345120,11/19/2017,10,1,4,8,4,M,410010840,-90.39510654,43.35572999
345137,11/18/2017,11,1,4,12,3,M,411011230,-90.32511876,43.44151992
345208,12/3/2017,6,1,4,7,2,F,406010720,-90.42379051,43.01341319
345431,11/20/2017,4,7,4,1,2,M,404070120,-89.61706102,42.85393212
345437,11/19/2017,4,9,4,16,3,M,404091630,-89.44271087,42.81703479
345447,11/25/2017,2,6,4,9,4,M,402060940,-89.78343068,42.6579821
345475,11/10/2017,7,6,4,14,4,M,407061440,-89.74495631,43.07902253
345482,11/19/2017,6,6,4,4,4,M,406060440,-89.78503852,43.02092435
345505,10/29/2017,7,6,4,34,3,M,407063430,-89.77504222,43.03556455
345506,10/17/2017,6,5,4,9,2,M,406050920,-89.91282953,43.01319862
345524,10/29/2017,6,5,4,23,2,M,406052320,-89.87309347,42.9843169
345528,11/23/2017,7,4,4,27,3,M,407042730,-90.01026417,43.04999891
345559,12/1/2017,4,6,4,14,2,M,404061420,-89.75445843,42.82459489
345561,12/6/2017,4,6,4,2,1,M,404060210,-89.74451714,42.85376226
345625,10/7/2017,2,4,4,4,2,M,402040420,-90.02974577,42.67901821
345626,10/7/2017,4,7,4,9,4,F,404070940,-89.66698637,42.83253268
345640,11/2/2017,4,13,4,3,3,M,404130330,-88.94946486,42.8349255
345709,10/1/2017,6,3,2,5,3,M,206030530,-90.75987942,43.02111395
345710,10/25/2017,7,6,4,34,2,M,407063420,-89.77496725,43.04273618
345711,10/27/2017,5,5,4,14,2,M,405051420,-89.87285154,42.91194914
345714,11/1/2017,9,4,4,36,2,M,409043620,-89.97010215,43.21696117
345723,11/13/2017,10,5,4,26,3,M,410052630,-89.8724934,43.31130766
345729,11/18/2017,1,13,4,14,4,M,401131440,-88.9189618,42.54195559
345734,11/26/2017,9,4,4,35,1,M,409043510,-89.98000019,43.21696564
345750,11/18/2017,4,14,4,7,1,F,404140710,-88.8814888,42.82649858
345801,11/21/2017,9,5,4,6,2,M,409050620,-89.95104475,43.28944746
345806,12/8/2017,9,5,4,6,2,F,409050620,-89.95104475,43.28944746
345808,12/9/2017,9,5,4,6,2,F,409050620,-89.95104475,43.28944746
345811,4/10/2018,8,7,4,33,1,F,408073310,-89.66516328,43.12970927
345814,11/24/2017,9,7,4,23,1,M,409072310,-89.62533446,43.24561208
345951,10/21/2017,7,2,2,4,3,M,207020430,-90.62170932,43.10794773
346283,12/29/2017,8,1,4,21,4,F,408012140,-90.37420783,43.15103415
346289,11/18/2017,6,2,4,22,4,M,406022240,-90.23626441,42.97831337
346295,11/18/2017,4,14,4,26,2,M,404142620,-88.81285252,42.78082694
346306,11/19/2017,14,2,2,28,3,M,214022830,-90.62663168,43.65658416
346317,11/19/2017,9,4,4,19,2,M,409041920,-90.06862312,43.24604521
346333,11/4/2017,7,1,2,5,3,M,207010530,-90.52389193,43.10757285
346342,11/18/2017,8,1,4,19,1,M,408011910,-90.41376657,43.15814041
346450,11/11/2017,8,5,4,26,1,M,408052610,-89.86280788,43.14377978
346452,11/12/2017,9,5,4,13,4,M,409051340,-89.84304796,43.25263265
346455,11/11/2017,9,6,4,36,0,M,409063600,-89.72965504,43.21318255
346463,11/11/2017,8,6,4,1,3,M,408060130,-89.73445539,43.19504877
346467,10/29/2017,7,5,4,10,2,M,407051020,-89.89227351,43.09993707
346483,11/18/2017,7,2,4,27,1,F,407022710,-90.2362255,43.05859231
346495,11/27/2017,8,3,4,21,4,F,408032140,-90.13828384,43.15127338
346497,3/27/2018,5,3,4,14,1,F,405031410,-90.09835931,42.91232993
346505,11/19/2017,8,2,4,15,1,M,408021510,-90.23699009,43.17312685
346517,11/18/2017,8,2,4,25,1,M,408022510,-90.19706575,43.14422468
346522,11/18/2017,9,3,4,10,4,F,409031040,-90.11827427,43.26772013
346524,11/19/2017,9,3,4,27,4,M,409032740,-90.11849869,43.22446985
346530,11/19/2017,11,1,2,4,6,M,211010400,-90.49943239,43.45901741
346531,11/18/2017,10,2,4,2,2,M,410020220,-90.22681395,43.37643669
346534,11/18/2017,8,1,4,24,1,M,408012410,-90.31533975,43.15892057
346543,11/19/2017,9,2,2,4,4,M,209020440,-90.61121601,43.28115439
346545,11/19/2017,6,2,4,14,1,M,406021410,-90.21646719,42.9997993
346570,11/19/2017,9,4,4,29,1,M,409042910,-90.03914524,43.23160733
346572,11/18/2017,5,4,4,34,1,M,405043410,-90.00047417,42.86825948
346586,11/18/2017,7,3,4,9,1,M,407030910,-90.13773241,43.10158253
346587,11/19/2017,8,3,4,33,1,F,408033310,-90.13798132,43.12955694
346597,11/19/2017,9,3,4,4,4,F,409030440,-90.13815838,43.28195553
346603,11/19/2017,6,3,4,7,4,M,406030740,-90.17735543,43.00746976
346604,11/18/2017,8,1,2,34,0,M,208013400,-90.47931236,43.12551167
346605,11/19/2017,7,5,4,31,2,M,407053120,-89.95148532,43.04223933
346606,11/19/2017,7,4,4,36,2,M,407043620,-89.97079346,43.04233845
346610,11/19/2017,7,5,4,8,2,M,407050820,-89.93171259,43.09979831
346618,11/19/2017,7,2,4,3,9,F,407020300,-90.24086704,43.11221076
346621,11/19/2017,5,3,4,34,2,F,405033420,-90.12778865,42.86895879
346623,11/19/2017,5,3,4,34,2,M,405033420,-90.12778865,42.86895879
346631,1/1/2018,8,1,4,25,2,F,408012520,-90.32499384,43.14441047
346634,11/19/2017,8,1,4,30,3,M,408013030,-90.42437862,43.13644648
346635,11/18/2017,5,4,4,36,3,M,405043630,-89.97086074,42.86073347
346636,11/19/2017,5,4,4,36,3,M,405043630,-89.97086074,42.86073347
346637,12/29/2017,7,4,4,35,3,M,407043530,-89.9903845,43.03512222
346659,11/22/2017,8,1,4,25,4,M,408012540,-90.31501663,43.13721379
346660,11/24/2017,8,1,4,25,4,F,408012540,-90.31501663,43.13721379
346666,11/25/2017,7,4,4,28,1,M,407042810,-90.02012762,43.0574404
346667,11/26/2017,6,1,4,17,1,F,406011710,-90.39432941,42.99917936
346675,11/18/2017,6,2,4,3,3,M,406020330,-90.24630221,43.02183719
346677,11/18/2017,10,4,4,20,1,M,410042010,-90.03896174,43.33286354
346678,11/18/2017,10,4,4,20,1,F,410042010,-90.03896174,43.33286354
346682,11/19/2017,10,4,4,20,1,F,410042010,-90.03896174,43.33286354
346683,11/19/2017,7,2,4,10,3,M,407021030,-90.24572491,43.09456194
346684,11/19/2017,7,2,4,10,3,F,407021030,-90.24572491,43.09456194
346685,11/19/2017,7,2,4,10,3,F,407021030,-90.24572491,43.09456194
346692,11/19/2017,8,2,4,30,4,M,408023040,-90.29536485,43.13717048
346694,11/19/2017,6,4,4,6,1,M,406040610,-90.05990013,43.02862211
346699,11/19/2017,6,2,4,2,3,M,406020230,-90.22636423,43.02182111
346721,11/18/2017,5,3,4,3,3,M,405030330,-90.12831707,42.93466674
346723,11/18/2017,7,1,4,17,3,M,407011730,-90.40419929,43.07907084
346736,11/18/2017,6,1,4,17,1,M,406011710,-90.39432941,42.99917936
346737,11/18/2017,7,2,4,27,1,M,407022710,-90.2362255,43.05859231
346738,11/19/2017,8,2,4,27,3,M,408022730,-90.24626412,43.13708088
347090,12/10/2017,5,5,4,24,1,F,405052410,-89.84302428,42.8973937
347123,12/30/2017,9,5,4,6,2,F,409050620,-89.95104475,43.28944746
347124,12/28/2017,10,5,4,4,1,F,410050410,-89.90132494,43.37673048
347143,11/26/2017,9,4,4,29,4,F,409042940,-90.03923938,43.22432543
347159,11/26/2017,8,3,4,26,3,F,408032630,-90.10850581,43.13649043
347166,12/26/2017,7,18,4,36,3,F,407183630,-88.3195311,43.02109418
347964,11/18/2017,8,1,4,16,1,M,408011610,-90.37425929,43.17266524
348151,11/5/2017,9,4,4,12,4,M,409041240,-89.96010073,43.26770216
348380,11/18/2017,3,6,4,13,2,M,403061320,-89.73481907,42.73784233
348384,11/26/2017,18,5,4,4,2,M,418050420,-89.91350143,44.06473666
348505,11/12/2017,7,6,4,25,3,F,407062530,-89.73525705,43.05001246
348534,11/24/2017,7,6,4,32,4,F,407063240,-89.80447784,43.03548933
348573,11/26/2017,7,4,4,27,3,M,407042730,-90.01026417,43.04999891
348584,11/25/2017,5,6,4,6,2,F,405060620,-89.83376263,42.94116282
348594,11/4/2017,7,5,4,21,1,M,407052110,-89.90205306,43.07120717
348618,11/18/2017,7,5,4,32,3,M,407053230,-89.9322632,43.03504168
348652,11/23/2017,3,5,4,3,4,M,403050340,-89.88264779,42.7591123
348653,11/23/2017,7,5,4,21,3,F,407052130,-89.91209715,43.0639239
348657,11/22/2017,5,5,4,4,2,M,405050420,-89.91287139,42.94087275
348660,11/23/2017,5,5,4,4,2,M,405050420,-89.91287139,42.94087275
348664,10/31/2017,5,6,4,33,4,M,405063340,-89.78407068,42.86092152
348665,11/8/2017,7,5,4,32,1,M,407053210,-89.92220106,43.04233089
348667,11/9/2017,5,5,4,13,2,M,405051320,-89.85309057,42.91185044
348670,11/10/2017,5,4,4,15,3,F,405041530,-90.01015268,42.9048695
348672,11/14/2017,6,5,4,21,2,M,406052120,-89.91264815,42.9842304
348681,11/18/2017,6,5,4,17,1,M,406051710,-89.92255813,42.99870381
348694,10/29/2017,5,6,4,32,3,F,405063230,-89.81376199,42.86098443
348755,9/29/2017,6,4,4,27,4,M,406042740,-90.00054393,42.96236033
348758,9/16/2017,4,5,4,6,3,F,404050630,-89.95094085,42.84603722
348760,10/28/2017,5,3,4,10,4,M,405031040,-90.1182791,42.91987638
348765,9/30/2017,5,6,4,5,3,F,405060530,-89.81426083,42.93381793
348767,9/26/2017,6,5,4,3,3,F,406050330,-89.89308483,43.02045985
348769,10/28/2017,5,4,4,25,3,M,405042530,-89.97083483,42.87526627
348779,10/15/2017,6,4,4,21,2,M,406042120,-90.03009126,42.98452936
348801,11/18/2017,7,1,4,25,8,F,407012500,-90.31983089,43.05470435
348804,9/16/2017,5,5,4,14,2,M,405051420,-89.87285154,42.91194914
348913,12/3/2017,6,4,4,33,2,F,406043320,-90.0301148,42.95550293
348919,11/8/2017,9,4,4,18,4,M,409041840,-90.05847177,43.25327873
348926,10/31/2017,8,7,4,7,1,M,408070710,-89.70447731,43.18758234
348940,10/30/2017,6,8,4,2,2,M,406080220,-89.51842994,43.02732167
348953,11/11/2017,5,4,4,25,2,M,405042520,-89.97080917,42.88248396
348958,11/9/2017,6,5,4,15,0,M,406051500,-89.8881006,42.99524187
348962,11/19/2017,11,8,4,5,3,M,411080530,-89.57698825,43.45677026
348966,11/18/2017,9,4,4,1,1,F,409040110,-89.96005363,43.28947714
348968,11/18/2017,9,4,4,24,3,F,409042430,-89.96996595,43.23863951
348980,11/7/2017,10,4,4,16,3,M,410041630,-90.02908296,43.34010739
348982,11/8/2017,10,8,4,12,4,M,410081240,-89.4867744,43.35577216
348986,10/28/2017,8,4,4,1,4,F,408040140,-89.96031545,43.19421198
348990,11/4/2017,11,8,4,21,1,M,411082110,-89.54694344,43.42076667
348992,11/4/2017,19,5,4,33,3,M,419053330,-89.91358968,44.07200081
348993,11/5/2017,10,9,4,11,2,M,410091120,-89.39747499,43.3630458
348996,10/29/2017,8,5,4,31,7,M,408053100,-89.94649962,43.12521691
348998,10/27/2017,5,6,4,4,1,M,405060410,-89.78458532,42.94090966
349007,11/23/2017,10,1,2,7,3,M,210010730,-90.54260289,43.35369383
349022,11/25/2017,8,1,4,15,1,F,408011510,-90.35459008,43.17284289
349026,11/25/2017,10,2,4,19,8,M,410021900,-90.30127436,43.32938882
349050,11/3/2017,9,1,2,10,3,M,209011030,-90.48409147,43.26662793
349051,11/19/2017,10,3,4,17,6,M,410031700,-90.16232291,43.34359356
349056,11/20/2017,9,2,4,3,9,M,409020300,-90.24185079,43.28574081
349058,11/19/2017,9,3,4,14,6,M,409031400,-90.10346932,43.25694537
349059,11/19/2017,9,3,4,14,6,M,409031400,-90.10346932,43.25694537
349064,11/19/2017,10,2,4,22,9,M,410022200,-90.2419238,43.32919075
349065,11/22/2017,11,2,4,13,4,M,411021340,-90.19679736,43.4271085
349075,11/23/2017,9,2,2,22,2,M,209022220,-90.60175144,43.2451297
349079,11/24/2017,7,1,4,36,7,M,407013600,-90.31984568,43.04026433
349089,11/25/2017,11,3,4,33,9,M,411033300,-90.14259362,43.38763262
349097,11/18/2017,9,4,4,24,3,F,409042430,-89.96996595,43.23863951
349121,12/4/2017,7,6,4,4,3,M,407060430,-89.79417787,43.10764654
349129,11/18/2017,7,4,4,18,6,M,407041800,-90.06400875,43.08325364
349132,11/18/2017,9,3,4,10,4,F,409031040,-90.11827427,43.26772013
349133,11/18/2017,10,3,4,26,8,M,410032600,-90.10333749,43.31459341
349146,11/26/2017,12,7,4,25,4,F,412072540,-89.60553991,43.4853745
349160,11/22/2017,10,4,4,22,3,M,410042230,-90.00970981,43.32563563
349182,11/18/2017,9,3,2,35,2,M,209033520,-90.70165293,43.21617532
349211,11/22/2017,10,4,4,22,7,F,410042200,-90.00468202,43.32928863
349236,11/22/2017,10,2,4,19,8,F,410021900,-90.30127436,43.32938882
349246,11/19/2017,10,1,4,31,3,F,410013130,-90.42507799,43.29629874
349287,11/19/2017,9,1,4,16,4,F,409011640,-90.37526254,43.25258537
349292,11/19/2017,9,4,4,17,3,F,409041730,-90.0486893,43.25335457
349299,11/6/2017,7,5,4,25,3,M,407052530,-89.85277698,43.04952958
349329,11/14/2017,7,8,4,31,2,M,407083120,-89.59654221,43.04194341
349335,11/12/2017,9,2,4,6,5,M,409020600,-90.30113664,43.28575133
349336,11/21/2017,9,4,4,25,9,F,409042500,-89.96505816,43.22776771
349340,11/26/2017,9,4,4,31,4,M,409043140,-90.05881245,43.20980915
349347,11/8/2017,9,1,4,16,4,M,409011640,-90.37526254,43.25258537
349353,10/29/2017,9,3,4,29,2,M,409032920,-90.16779785,43.23184228
349354,11/3/2017,9,3,4,13,9,M,409031300,-90.08367533,43.2568583
349358,11/21/2017,6,2,4,14,1,F,406021410,-90.21646719,42.9997993
349360,11/22/2017,8,1,4,24,1,M,408012410,-90.31533975,43.15892057
349362,10/31/2017,9,4,4,25,4,F,409042540,-89.96012124,43.22414083
349366,11/18/2017,9,2,4,6,5,M,409020600,-90.30113664,43.28575133
349371,11/20/2017,9,2,4,10,7,M,409021000,-90.2420016,43.27119096
349373,11/19/2017,10,3,4,21,7,M,410032100,-90.14265798,43.32904194
349381,11/18/2017,9,1,4,27,4,M,409012740,-90.35542986,43.22366921
349383,11/5/2017,10,2,4,35,0,F,410023500,-90.22175519,43.30025212
349393,11/19/2017,10,3,4,17,8,M,410031700,-90.16232291,43.34359356
349406,11/21/2017,8,1,4,25,4,F,408012540,-90.31501663,43.13721379
349407,11/22/2017,7,2,4,1,4,M,407020140,-90.19668938,43.10908036
